((3, 3, 1), frozenset(), 6), -149989.9961762488
((5, 3, 3), frozenset(), 5), 350005.9910779138
((7, 3, 2), frozenset({'obstacle'}), 1), 350003.9910779138
((9, 7, 3), frozenset(), 6), -149917.2428493684
((7, 5, 4), frozenset(), 5), 350007.9910779138
((7, 3, 4), frozenset({'obstacle'}), 0), 350007.14897265064
((7, 3, 1), frozenset({'obstacle'}), 3), 350007.14897265064
((1, 9, 2), frozenset({'base3'}), 7), -149951.66032467363
((7, 1, 4), frozenset(), 5), 350005.2542358085
((1, 9, 4), frozenset({'base3'}), 1), -49964.57886259248
((3, 9, 3), frozenset(), 7), -149983.66960005186
((5, 9, 1), frozenset(), 0), -49966.29749890509
((5, 7, 4), frozenset(), 0), -49961.6320558952
((5, 7, 3), frozenset(), 0), -49965.400543604366
((5, 3, 4), frozenset(), 0), -49957.042135508316
((1, 5, 1), frozenset(), 6), -149950.6869442649
((3, 1, 3), frozenset(), 7), -149989.9961762488
((3, 3, 1), frozenset(), 1), -49971.39642964353
((5, 3, 3), frozenset(), 0), -49957.042135508316
((9, 7, 3), frozenset(), 1), -49979.39192269532
((7, 3, 2), frozenset({'obstacle'}), 5), 350003.9910779138
((7, 1, 2), frozenset(), 6), -149919.0372758293
((5, 5, 2), frozenset(), 5), 350005.9910779138
